fornavn,år,antall
Oliwia,2024,444.0
Othelie,2013,
Othelie,2014,
Othelie,2015,
Othelie,2016,
Othelie,2017,
Othelie,2018,
Othelie,2019,
Othelie,2020,
Othelie,2021,
Othelie,2022,235.0
Othelie,2023,250.0
Othelie,2024,273.0
Othilie,2013,251.0
Othilie,2014,288.0
Othilie,2015,334.0
Othilie,2016,358.0
Othilie,2017,398.0
Othilie,2018,440.0
Othilie,2019,483.0
Othilie,2020,514.0
Othilie,2021,555.0
Othilie,2022,589.0
Othilie,2023,622.0
Othilie,2024,652.0
Otilie,2013,
Otilie,2014,
Otilie,2015,
Otilie,2016,
Otilie,2017,202.0
Otilie,2018,219.0
Otilie,2019,233.0
Otilie,2020,244.0
Otilie,2021,258.0
Otilie,2022,273.0
Otilie,2023,280.0
Otilie,2024,288.0
Pamela,2013,
Pamela,2014,
Pamela,2015,
Pamela,2016,
Pamela,2017,
Pamela,2018,
Pamela,2019,
Pamela,2020,
Pamela,2021,
Pamela,2022,208.0
Pamela,2023,222.0
Pamela,2024,226.0
Patricia,2013,519.0
Patricia,2014,539.0
Patricia,2015,542.0
Patricia,2016,551.0
Patricia,2017,556.0
Patricia,2018,582.0
Patricia,2019,595.0
Patricia,2020,601.0
Patricia,2021,611.0
Patricia,2022,618.0
Patricia,2023,632.0
Patricia,2024,635.0
Patrycja,2013,336.0
Patrycja,2014,381.0
Patrycja,2015,419.0
Patrycja,2016,437.0
Patrycja,2017,460.0
Patrycja,2018,477.0
Patrycja,2019,489.0
Patrycja,2020,504.0
Patrycja,2021,532.0
Patrycja,2022,564.0
Patrycja,2023,594.0
Patrycja,2024,618.0
Paula,2013,917.0
Paula,2014,925.0
Paula,2015,933.0
Paula,2016,900.0
Paula,2017,901.0
Paula,2018,929.0
Paula,2019,934.0
Paula,2020,940.0
Paula,2021,954.0
Paula,2022,963.0
Paula,2023,977.0
Paula,2024,994.0
Paulina,2013,537.0
Paulina,2014,617.0
Paulina,2015,683.0
Paulina,2016,727.0
Paulina,2017,761.0
Paulina,2018,797.0
Paulina,2019,822.0
Paulina,2020,855.0
Paulina,2021,901.0
Paulina,2022,940.0
Paulina,2023,986.0
Paulina,2024,1019.0
Pauline,2013,543.0
Pauline,2014,537.0
Pauline,2015,538.0
Pauline,2016,538.0
Pauline,2017,539.0
Pauline,2018,533.0
Pauline,2019,539.0
Pauline,2020,539.0
Pauline,2021,546.0
Pauline,2022,552.0
Pauline,2023,560.0
Pauline,2024,559.0
Peggy,2013,335.0
Peggy,2014,323.0
Peggy,2015,316.0
Peggy,2016,311.0
Peggy,2017,308.0
Peggy,2018,304.0
Peggy,2019,298.0
Peggy,2020,293.0
Peggy,2021,293.0
Peggy,2022,288.0
Peggy,2023,283.0
Peggy,2024,281.0
Pernille,2013,3618.0
Pernille,2014,3763.0
Pernille,2015,3858.0
Pernille,2016,3952.0
Pernille,2017,4049.0
Pernille,2018,4146.0
Pernille,2019,4217.0
Pernille,2020,4294.0
Pernille,2021,4392.0
Pernille,2022,4465.0
Pernille,2023,4535.0
Pernille,2024,4627.0
Petra,2013,1345.0
Petra,2014,1339.0
Petra,2015,1321.0
Petra,2016,1311.0
Petra,2017,1290.0
Petra,2018,1278.0
Petra,2019,1273.0
Petra,2020,1259.0
Petra,2021,1269.0
Petra,2022,1273.0
Petra,2023,1264.0
Petra,2024,1286.0
Phuong,2013,210.0
Phuong,2014,216.0
Phuong,2015,218.0
Phuong,2016,219.0
Phuong,2017,219.0
Phuong,2018,214.0
Phuong,2019,222.0
Phuong,2020,228.0
Phuong,2021,231.0
Phuong,2022,231.0
Phuong,2023,228.0
Phuong,2024,229.0
Pia,2013,3185.0
Pia,2014,3241.0
Pia,2015,3289.0
Pia,2016,3334.0
Pia,2017,3368.0
Pia,2018,3421.0
Pia,2019,3454.0
Pia,2020,3501.0
Pia,2021,3654.0
Pia,2022,3697.0
Pia,2023,3749.0
Pia,2024,3809.0
Polina,2013,
Polina,2014,
Polina,2015,
Polina,2016,
Polina,2017,
Polina,2018,
Polina,2019,
Polina,2020,
Polina,2021,
Polina,2022,320.0
Polina,2023,474.0
Polina,2024,564.0
Rabia,2013,
Rabia,2014,
Rabia,2015,
Rabia,2016,
Rabia,2017,202.0
Rabia,2018,210.0
Rabia,2019,218.0
Rabia,2020,224.0
Rabia,2021,233.0
Rabia,2022,238.0
Rabia,2023,246.0
Rabia,2024,255.0
Rachel,2013,573.0
Rachel,2014,579.0
Rachel,2015,587.0
Rachel,2016,594.0
Rachel,2017,603.0
Rachel,2018,612.0
Rachel,2019,632.0
Rachel,2020,644.0
Rachel,2021,662.0
Rachel,2022,674.0
Rachel,2023,675.0
Rachel,2024,677.0
Ragna,2013,1512.0
Ragna,2014,1463.0
Ragna,2015,1408.0
Ragna,2016,1364.0
Ragna,2017,1312.0
Ragna,2018,1277.0
Ragna,2019,1236.0
Ragna,2020,1203.0
Ragna,2021,1185.0
Ragna,2022,1170.0
Ragna,2023,1168.0
Ragna,2024,1144.0
Ragne,2013,276.0
Ragne,2014,279.0
Ragne,2015,280.0
Ragne,2016,279.0
Ragne,2017,278.0
Ragne,2018,277.0
Ragne,2019,282.0
Ragne,2020,275.0
Ragne,2021,282.0
Ragne,2022,283.0
Ragne,2023,283.0
Ragne,2024,287.0
Ragnhild,2013,14047.0
Ragnhild,2014,13802.0
Ragnhild,2015,13556.0
Ragnhild,2016,13325.0
Ragnhild,2017,13087.0
Ragnhild,2018,12840.0
Ragnhild,2019,12570.0
Ragnhild,2020,12295.0
Ragnhild,2021,12071.0
Ragnhild,2022,11801.0
Ragnhild,2023,11574.0
Ragnhild,2024,11333.0
Ragni,2013,254.0
Ragni,2014,253.0
Ragni,2015,252.0
Ragni,2016,248.0
Ragni,2017,247.0
Ragni,2018,244.0
Ragni,2019,240.0
Ragni,2020,238.0
Ragni,2021,239.0
Ragni,2022,239.0
Ragni,2023,238.0
Ragni,2024,238.0
Rahel,2013,
Rahel,2014,
Rahel,2015,
Rahel,2016,
Rahel,2017,
Rahel,2018,201.0
Rahel,2019,204.0
Rahel,2020,211.0
Rahel,2021,221.0
Rahel,2022,224.0
Rahel,2023,232.0
Rahel,2024,239.0
Rahma,2013,
Rahma,2014,
Rahma,2015,
Rahma,2016,207.0
Rahma,2017,222.0
Rahma,2018,234.0
Rahma,2019,242.0
Rahma,2020,242.0
Rahma,2021,249.0
Rahma,2022,250.0
Rahma,2023,252.0
Rahma,2024,256.0
Rakel,2013,1501.0
Rakel,2014,1504.0
Rakel,2015,1521.0
Rakel,2016,1520.0
Rakel,2017,1528.0
Rakel,2018,1545.0
Rakel,2019,1567.0
Rakel,2020,1563.0
Rakel,2021,1577.0
Rakel,2022,1595.0
Rakel,2023,1607.0
Rakel,2024,1635.0
Ramona,2013,441.0
Ramona,2014,452.0
Ramona,2015,467.0
Ramona,2016,466.0
Ramona,2017,470.0
Ramona,2018,473.0
Ramona,2019,474.0
Ramona,2020,473.0
Ramona,2021,495.0
Ramona,2022,491.0
Ramona,2023,493.0
Ramona,2024,496.0
Rana,2013,
Rana,2014,
Rana,2015,
Rana,2016,
Rana,2017,
Rana,2018,
Rana,2019,206.0
Rana,2020,207.0
Rana,2021,215.0
Rana,2022,232.0
Rana,2023,236.0
Rana,2024,242.0
Randi,2013,17598.0
Randi,2014,17330.0
Randi,2015,17048.0
Randi,2016,16759.0
Randi,2017,16462.0
Randi,2018,16180.0
Randi,2019,15843.0
Randi,2020,15507.0
Randi,2021,15305.0
Randi,2022,14960.0
Randi,2023,14654.0
Randi,2024,14322.0
Rania,2013,
Rania,2014,
Rania,2015,
Rania,2016,210.0
Rania,2017,234.0
Rania,2018,245.0
Rania,2019,247.0
Rania,2020,255.0
Rania,2021,265.0
Rania,2022,270.0
Rania,2023,276.0
Rania,2024,283.0
Rannveig,2013,1167.0
Rannveig,2014,1159.0
Rannveig,2015,1142.0
Rannveig,2016,1131.0
Rannveig,2017,1112.0
Rannveig,2018,1094.0
Rannveig,2019,1085.0
Rannveig,2020,1074.0
Rannveig,2021,1066.0
Rannveig,2022,1055.0
Rannveig,2023,1037.0
Rannveig,2024,1024.0
Ranveig,2013,1455.0
Ranveig,2014,1429.0
Ranveig,2015,1409.0
Ranveig,2016,1391.0
Ranveig,2017,1364.0
Ranveig,2018,1341.0
Ranveig,2019,1315.0
Ranveig,2020,1287.0
Ranveig,2021,1269.0
Ranveig,2022,1233.0
Ranveig,2023,1201.0
Ranveig,2024,1175.0
Rasa,2013,276.0
Rasa,2014,310.0
Rasa,2015,316.0
Rasa,2016,317.0
Rasa,2017,322.0
Rasa,2018,327.0
Rasa,2019,332.0
Rasa,2020,330.0
Rasa,2021,336.0
Rasa,2022,344.0
Rasa,2023,348.0
Rasa,2024,354.0
Rebecca,2013,2186.0
Rebecca,2014,2224.0
Rebecca,2015,2239.0
Rebecca,2016,2259.0
Rebecca,2017,2292.0
Rebecca,2018,2318.0
Rebecca,2019,2357.0
Rebecca,2020,2380.0
Rebecca,2021,2403.0
Rebecca,2022,2416.0
Rebecca,2023,2437.0
Rebecca,2024,2456.0
Rebecka,2013,331.0
Rebecka,2014,340.0
Rebecka,2015,347.0
Rebecka,2016,345.0
Rebecka,2017,342.0
Rebecka,2018,342.0
Rebecka,2019,344.0
Rebecka,2020,342.0
Rebecka,2021,343.0
Rebecka,2022,345.0
Rebecka,2023,353.0
Rebecka,2024,348.0
Rebekka,2013,1995.0
Rebekka,2014,2030.0
Rebekka,2015,2057.0
Rebekka,2016,2088.0
Rebekka,2017,2097.0
Rebekka,2018,2112.0
Rebekka,2019,2128.0
Rebekka,2020,2139.0
Rebekka,2021,2153.0
Rebekka,2022,2154.0
Rebekka,2023,2154.0
Rebekka,2024,2157.0
Regina,2013,380.0
Regina,2014,390.0
Regina,2015,403.0
Regina,2016,403.0
Regina,2017,408.0
Regina,2018,417.0
Regina,2019,418.0
Regina,2020,425.0
Regina,2021,430.0
Regina,2022,434.0
Regina,2023,429.0
Regina,2024,437.0
Regine,2013,849.0
Regine,2014,851.0
Regine,2015,856.0
Regine,2016,854.0
Regine,2017,859.0
Regine,2018,857.0
Regine,2019,862.0
Regine,2020,874.0
Regine,2021,888.0
Regine,2022,887.0
Regine,2023,891.0
Regine,2024,899.0
Reidun,2013,10673.0
Reidun,2014,10461.0
Reidun,2015,10223.0
Reidun,2016,9977.0
Reidun,2017,9727.0
Reidun,2018,9457.0
Reidun,2019,9195.0
Reidun,2020,8945.0
Reidun,2021,8703.0
Reidun,2022,8435.0
Reidun,2023,8140.0
Reidun,2024,7847.0
Reidunn,2013,564.0
Reidunn,2014,556.0
Reidunn,2015,549.0
Reidunn,2016,540.0
Reidunn,2017,534.0
Reidunn,2018,529.0
Reidunn,2019,523.0
Reidunn,2020,505.0
Reidunn,2021,489.0
Reidunn,2022,473.0
Reidunn,2023,466.0
Reidunn,2024,447.0
Renata,2013,585.0
Renata,2014,637.0
Renata,2015,659.0
Renata,2016,660.0
Renata,2017,674.0
Renata,2018,684.0
Renata,2019,688.0
Renata,2020,689.0
Renata,2021,697.0
Renata,2022,731.0
Renata,2023,764.0
Renata,2024,774.0
Renate,2013,4145.0
Renate,2014,4144.0
Renate,2015,4140.0
Renate,2016,4135.0
Renate,2017,4130.0
Renate,2018,4124.0
Renate,2019,4118.0
Renate,2020,4119.0
Renate,2021,4123.0
Renate,2022,4114.0
Renate,2023,4105.0
Renate,2024,4097.0
Renathe,2013,303.0
Renathe,2014,305.0
Renathe,2015,305.0
Renathe,2016,306.0
Renathe,2017,304.0
Renathe,2018,304.0
Renathe,2019,305.0
Renathe,2020,303.0
Renathe,2021,304.0
Renathe,2022,303.0
Renathe,2023,301.0
Renathe,2024,300.0
Renee,2013,288.0
Renee,2014,295.0
Renee,2015,300.0
Renee,2016,304.0
Renee,2017,303.0
Renee,2018,301.0
Renee,2019,296.0
Renee,2020,294.0
Renee,2021,
Renee,2022,295.0
Renee,2023,293.0
Renee,2024,292.0
Rigmor,2013,3756.0
Rigmor,2014,3695.0
Rigmor,2015,3624.0
Rigmor,2016,3555.0
Rigmor,2017,3477.0
Rigmor,2018,3386.0
Rigmor,2019,3326.0
Rigmor,2020,3229.0
Rigmor,2021,3157.0
Rigmor,2022,3070.0
Rigmor,2023,2981.0
Rigmor,2024,2899.0
Rikke,2013,2674.0
Rikke,2014,2718.0
Rikke,2015,2755.0
Rikke,2016,2785.0
Rikke,2017,2802.0
Rikke,2018,2820.0
Rikke,2019,2853.0
Rikke,2020,2894.0
Rikke,2021,2960.0
Rikke,2022,2982.0
Rikke,2023,3023.0
Rikke,2024,3057.0
Rina,2013,237.0
Rina,2014,241.0
Rina,2015,239.0
Rina,2016,239.0
Rina,2017,240.0
Rina,2018,250.0
Rina,2019,256.0
Rina,2020,260.0
Rina,2021,268.0
Rina,2022,274.0
Rina,2023,278.0
Rina,2024,276.0
Rita,2013,6632.0
Rita,2014,6636.0
Rita,2015,6645.0
Rita,2016,6640.0
Rita,2017,6644.0
Rita,2018,6640.0
Rita,2019,6617.0
Rita,2020,6604.0
Rita,2021,6651.0
Rita,2022,6625.0
Rita,2023,6587.0
Rita,2024,6560.0
Ronja,2013,1833.0
Ronja,2014,1932.0
Ronja,2015,2020.0
Ronja,2016,2083.0
Ronja,2017,2152.0
Ronja,2018,2227.0
Ronja,2019,2315.0
Ronja,2020,2389.0
Ronja,2021,2514.0
Ronja,2022,2584.0
Ronja,2023,2668.0
Ronja,2024,2726.0
Rosa,2013,382.0
Rosa,2014,376.0
Rosa,2015,382.0
Rosa,2016,374.0
Rosa,2017,380.0
Rosa,2018,385.0
Rosa,2019,390.0
Rosa,2020,397.0
Rosa,2021,414.0
Rosa,2022,410.0
Rosa,2023,420.0
Rosa,2024,411.0
Rose,2013,493.0
Rose,2014,508.0
Rose,2015,518.0
Rose,2016,527.0
Rose,2017,525.0
Rose,2018,529.0
Rose,2019,538.0
Rose,2020,539.0
Rose,2021,677.0
Rose,2022,686.0
Rose,2023,706.0
Rose,2024,709.0
Ruby,2013,
Ruby,2014,
Ruby,2015,
Ruby,2016,
Ruby,2017,
Ruby,2018,
Ruby,2019,
Ruby,2020,
Ruby,2021,
Ruby,2022,210.0
Ruby,2023,225.0
Ruby,2024,236.0
Runa,2013,1006.0
Runa,2014,1031.0
Runa,2015,1056.0
Runa,2016,1066.0
Runa,2017,1084.0
Runa,2018,1097.0
Runa,2019,1111.0
Runa,2020,1127.0
Runa,2021,1159.0
Runa,2022,1181.0
Runa,2023,1189.0
Runa,2024,1208.0
Rut,2013,373.0
Rut,2014,366.0
Rut,2015,364.0
Rut,2016,358.0
Rut,2017,353.0
Rut,2018,349.0
Rut,2019,345.0
Rut,2020,337.0
Rut,2021,348.0
Rut,2022,345.0
Rut,2023,344.0
Rut,2024,340.0
Ruta,2013,206.0
Ruta,2014,224.0
Ruta,2015,241.0
Ruta,2016,256.0
Ruta,2017,267.0
Ruta,2018,275.0
Ruta,2019,288.0
Ruta,2020,290.0
Ruta,2021,290.0
Ruta,2022,307.0
Ruta,2023,310.0
Ruta,2024,318.0
Ruth,2013,8651.0
Ruth,2014,8318.0
Ruth,2015,7992.0
Ruth,2016,7682.0
Ruth,2017,7391.0
Ruth,2018,7083.0
Ruth,2019,6812.0
Ruth,2020,6566.0
Ruth,2021,6465.0
Ruth,2022,6205.0
Ruth,2023,5977.0
Ruth,2024,5775.0
Rønnaug,2013,861.0
Rønnaug,2014,843.0
Rønnaug,2015,826.0
Rønnaug,2016,809.0
Rønnaug,2017,789.0
Rønnaug,2018,774.0
Rønnaug,2019,754.0
Rønnaug,2020,736.0
Rønnaug,2021,716.0
Rønnaug,2022,699.0
Rønnaug,2023,685.0
Rønnaug,2024,664.0
Saba,2013,224.0
Saba,2014,236.0
Saba,2015,252.0
Saba,2016,260.0
Saba,2017,277.0
Saba,2018,282.0
Saba,2019,292.0
Saba,2020,296.0
Saba,2021,304.0
Saba,2022,310.0
Saba,2023,308.0
Saba,2024,318.0
Sabina,2013,263.0
Sabina,2014,280.0
Sabina,2015,285.0
Sabina,2016,297.0
Sabina,2017,309.0
Sabina,2018,326.0
Sabina,2019,332.0
Sabina,2020,344.0
Sabina,2021,348.0
Sabina,2022,361.0
Sabina,2023,376.0
Sabina,2024,383.0
Sabine,2013,328.0
Sabine,2014,332.0
Sabine,2015,339.0
Sabine,2016,331.0
Sabine,2017,331.0
Sabine,2018,331.0
Sabine,2019,337.0
Sabine,2020,339.0
Sabine,2021,339.0
Sabine,2022,340.0
Sabine,2023,335.0
Sabine,2024,339.0
Sabrina,2013,346.0
Sabrina,2014,357.0
Sabrina,2015,380.0
Sabrina,2016,397.0
Sabrina,2017,419.0
Sabrina,2018,441.0
Sabrina,2019,463.0
Sabrina,2020,469.0
Sabrina,2021,493.0
Sabrina,2022,514.0
Sabrina,2023,536.0
Sabrina,2024,562.0
Sadia,2013,256.0
Sadia,2014,264.0
Sadia,2015,264.0
Sadia,2016,267.0
Sadia,2017,267.0
Sadia,2018,273.0
Sadia,2019,272.0
Sadia,2020,273.0
Sadia,2021,288.0
Sadia,2022,298.0
Sadia,2023,303.0
Sadia,2024,310.0
Safa,2013,
Safa,2014,
Safa,2015,
Safa,2016,
Safa,2017,
Safa,2018,
Safa,2019,
Safa,2020,
Safa,2021,
Safa,2022,202.0
Safa,2023,208.0
Safa,2024,232.0
Safia,2013,
Safia,2014,
Safia,2015,
Safia,2016,203.0
Safia,2017,205.0
Safia,2018,212.0
Safia,2019,227.0
Safia,2020,233.0
Safia,2021,241.0
Safia,2022,247.0
Safia,2023,249.0
Safia,2024,252.0
Saga,2013,285.0
Saga,2014,364.0
Saga,2015,449.0
Saga,2016,566.0
Saga,2017,680.0
Saga,2018,824.0
Saga,2019,969.0
Saga,2020,1102.0
Saga,2021,1273.0
Saga,2022,1394.0
Saga,2023,1516.0
Saga,2024,1674.0
Sahar,2013,
Sahar,2014,
Sahar,2015,
Sahar,2016,201.0
Sahar,2017,217.0
Sahar,2018,224.0
Sahar,2019,234.0
Sahar,2020,240.0
Sahar,2021,254.0
Sahar,2022,263.0
Sahar,2023,264.0
Sahar,2024,277.0
Sahra,2013,354.0
Sahra,2014,365.0
Sahra,2015,371.0
Sahra,2016,374.0
Sahra,2017,382.0
Sahra,2018,378.0
Sahra,2019,376.0
Sahra,2020,372.0
Sahra,2021,373.0
Sahra,2022,368.0
Sahra,2023,364.0
Sahra,2024,370.0
Saima,2013,
Saima,2014,
Saima,2015,
Saima,2016,
Saima,2017,
Saima,2018,202.0
Saima,2019,205.0
Saima,2020,206.0
Saima,2021,207.0
Saima,2022,213.0
Saima,2023,216.0
Saima,2024,218.0
Sally,2013,
Sally,2014,
Sally,2015,
Sally,2016,
Sally,2017,
Sally,2018,
Sally,2019,
Sally,2020,
Sally,2021,
Sally,2022,204.0
Sally,2023,203.0
Sally,2024,204.0
Salma,2013,353.0
Salma,2014,376.0
Salma,2015,396.0
Salma,2016,417.0
Salma,2017,449.0
Salma,2018,469.0
Salma,2019,476.0
Salma,2020,483.0
Salma,2021,505.0
Salma,2022,518.0
Salma,2023,533.0
Salma,2024,544.0
Samantha,2013,
Samantha,2014,203.0
Samantha,2015,223.0
Samantha,2016,236.0
Samantha,2017,249.0
Samantha,2018,268.0
Samantha,2019,289.0
Samantha,2020,301.0
Samantha,2021,313.0
Samantha,2022,332.0
Samantha,2023,342.0
Samantha,2024,354.0
Samira,2013,453.0
Samira,2014,471.0
Samira,2015,498.0
Samira,2016,530.0
Samira,2017,558.0
Samira,2018,590.0
Samira,2019,611.0
Samira,2020,627.0
Samira,2021,640.0
Samira,2022,659.0
Samira,2023,670.0
Samira,2024,669.0
Sana,2013,234.0
Sana,2014,247.0
Sana,2015,267.0
Sana,2016,288.0
Sana,2017,314.0
Sana,2018,328.0
Sana,2019,338.0
Sana,2020,344.0
Sana,2021,362.0
Sana,2022,376.0
Sana,2023,391.0
Sana,2024,412.0
Sandra,2013,5801.0
Sandra,2014,5922.0
Sandra,2015,5995.0
Sandra,2016,6032.0
Sandra,2017,6062.0
Sandra,2018,6100.0
Sandra,2019,6137.0
Sandra,2020,6156.0
Sandra,2021,6235.0
Sandra,2022,6280.0
Sandra,2023,6311.0
Sandra,2024,6331.0
Sanja,2013,
Sanja,2014,
Sanja,2015,
Sanja,2016,
Sanja,2017,
Sanja,2018,
Sanja,2019,205.0
Sanja,2020,209.0
Sanja,2021,211.0
Sanja,2022,218.0
Sanja,2023,222.0
Sanja,2024,225.0
Sanna,2013,1055.0
Sanna,2014,1151.0
Sanna,2015,1259.0
Sanna,2016,1359.0
Sanna,2017,1450.0
Sanna,2018,1529.0
Sanna,2019,1602.0
Sanna,2020,1652.0
Sanna,2021,1740.0
Sanna,2022,1802.0
Sanna,2023,1873.0
Sanna,2024,1939.0
Sanne,2013,743.0
Sanne,2014,775.0
Sanne,2015,786.0
Sanne,2016,808.0
Sanne,2017,820.0
Sanne,2018,841.0
Sanne,2019,849.0
Sanne,2020,874.0
Sanne,2021,896.0
Sanne,2022,912.0
Sanne,2023,933.0
Sanne,2024,963.0
Sara,2013,8820.0
Sara,2014,9185.0
Sara,2015,9553.0
Sara,2016,9882.0
Sara,2017,10150.0
Sara,2018,10403.0
Sara,2019,10638.0
Sara,2020,10867.0
Sara,2021,11258.0
Sara,2022,11530.0
Sara,2023,11755.0
Sara,2024,11994.0
Sarah,2013,3366.0
Sarah,2014,3516.0
Sarah,2015,3660.0
Sarah,2016,3787.0
Sarah,2017,3899.0
Sarah,2018,4020.0
Sarah,2019,4112.0
Sarah,2020,4175.0
Sarah,2021,4339.0
Sarah,2022,4425.0
Sarah,2023,4516.0
Sarah,2024,4593.0
Savannah,2013,
Savannah,2014,
Savannah,2015,
Savannah,2016,
Savannah,2017,
Savannah,2018,204.0
Savannah,2019,220.0
Savannah,2020,226.0
Savannah,2021,237.0
Savannah,2022,242.0
Savannah,2023,248.0
Savannah,2024,251.0
Selam,2013,
Selam,2014,
Selam,2015,
Selam,2016,
Selam,2017,
Selam,2018,
Selam,2019,205.0
Selam,2020,212.0
Selam,2021,219.0
Selam,2022,227.0
Selam,2023,235.0
Selam,2024,244.0
Selina,2013,321.0
Selina,2014,349.0
Selina,2015,364.0
Selina,2016,389.0
Selina,2017,412.0
Selina,2018,438.0
Selina,2019,452.0
Selina,2020,470.0
Selina,2021,496.0
Selina,2022,500.0
Selina,2023,511.0
Selina,2024,525.0
Seline,2013,
Seline,2014,208.0
Seline,2015,219.0
Seline,2016,232.0
Seline,2017,238.0
Seline,2018,245.0
Seline,2019,251.0
Seline,2020,260.0
Seline,2021,271.0
Seline,2022,277.0
Seline,2023,283.0
Seline,2024,291.0
Selma,2013,3168.0
Selma,2014,3320.0
Selma,2015,3484.0
Selma,2016,3626.0
Selma,2017,3834.0
Selma,2018,3989.0
Selma,2019,4217.0
Selma,2020,4459.0
Selma,2021,4732.0
Selma,2022,4970.0
Selma,2023,5214.0
Selma,2024,5491.0
Senait,2013,
Senait,2014,
Senait,2015,
Senait,2016,212.0
Senait,2017,228.0
Senait,2018,235.0
Senait,2019,242.0
Senait,2020,244.0
Senait,2021,254.0
Senait,2022,260.0
Senait,2023,269.0
Senait,2024,272.0
Serina,2013,219.0
Serina,2014,228.0
Serina,2015,234.0
Serina,2016,245.0
Serina,2017,251.0
Serina,2018,259.0
Serina,2019,266.0
Serina,2020,274.0
Serina,2021,281.0
Serina,2022,286.0
Serina,2023,293.0
Serina,2024,293.0
Serine,2013,323.0
Serine,2014,339.0
Serine,2015,353.0
Serine,2016,359.0
Serine,2017,376.0
Serine,2018,385.0
Serine,2019,392.0
Serine,2020,403.0
Serine,2021,406.0
Serine,2022,411.0
Serine,2023,416.0
Serine,2024,429.0
Sharon,2013,
Sharon,2014,
Sharon,2015,
Sharon,2016,
Sharon,2017,
Sharon,2018,200.0
Sharon,2019,205.0
Sharon,2020,201.0
Sharon,2021,208.0
Sharon,2022,212.0
Sharon,2023,208.0
Sharon,2024,211.0
Sheila,2013,
Sheila,2014,
Sheila,2015,
Sheila,2016,
Sheila,2017,
Sheila,2018,
Sheila,2019,201.0
Sheila,2020,205.0
Sheila,2021,207.0
Sheila,2022,206.0
Sheila,2023,208.0
Sheila,2024,208.0
Shirin,2013,
Shirin,2014,
Shirin,2015,
Shirin,2016,
Shirin,2017,
Shirin,2018,
Shirin,2019,203.0
Shirin,2020,205.0
Shirin,2021,216.0
Shirin,2022,222.0
Shirin,2023,222.0
Shirin,2024,228.0
Sidra,2013,
Sidra,2014,
Sidra,2015,
Sidra,2016,
Sidra,2017,204.0
Sidra,2018,238.0
Sidra,2019,254.0
Sidra,2020,265.0
Sidra,2021,292.0
Sidra,2022,314.0
Sidra,2023,329.0
Sidra,2024,343.0
Sidsel,2013,2331.0
Sidsel,2014,2309.0
Sidsel,2015,2295.0
Sidsel,2016,2281.0
Sidsel,2017,2266.0
Sidsel,2018,2244.0
Sidsel,2019,2213.0
Sidsel,2020,2190.0
Sidsel,2021,2169.0
Sidsel,2022,2140.0
Sidsel,2023,2107.0
Sidsel,2024,2068.0
Sienna,2013,206.0
Sienna,2014,252.0
Sienna,2015,283.0
Sienna,2016,322.0
Sienna,2017,347.0
Sienna,2018,381.0
Sienna,2019,410.0
Sienna,2020,450.0
Sienna,2021,494.0
Sienna,2022,531.0
Sienna,2023,570.0
Sienna,2024,614.0
Sigfrid,2013,453.0
Sigfrid,2014,438.0
Sigfrid,2015,417.0
Sigfrid,2016,410.0
Sigfrid,2017,395.0
Sigfrid,2018,375.0
Sigfrid,2019,361.0
Sigfrid,2020,348.0
Sigfrid,2021,326.0
Sigfrid,2022,307.0
Sigfrid,2023,293.0
Sigfrid,2024,277.0
Signe,2013,5891.0
Signe,2014,5871.0
Signe,2015,5804.0
Signe,2016,5767.0
Signe,2017,5740.0
Signe,2018,5708.0
Signe,2019,5700.0
Signe,2020,5688.0
Signe,2021,5798.0
Signe,2022,5791.0
Signe,2023,5800.0
Signe,2024,5843.0
Signy,2013,761.0
Signy,2014,737.0
Signy,2015,722.0
Signy,2016,707.0
Signy,2017,682.0
Signy,2018,666.0
Signy,2019,646.0
Signy,2020,631.0
Signy,2021,620.0
Signy,2022,606.0
Signy,2023,586.0
Signy,2024,563.0
Sigrid,2013,7127.0
Sigrid,2014,7120.0
Sigrid,2015,7096.0
Sigrid,2016,7058.0
Sigrid,2017,7053.0
Sigrid,2018,7075.0
Sigrid,2019,7081.0
Sigrid,2020,7098.0
Sigrid,2021,7217.0
Sigrid,2022,7247.0
Sigrid,2023,7283.0
Sigrid,2024,7334.0
Sigrun,2013,2763.0
Sigrun,2014,2714.0
Sigrun,2015,2687.0
Sigrun,2016,2623.0
Sigrun,2017,2573.0
Sigrun,2018,2528.0
Sigrun,2019,2483.0
Sigrun,2020,2448.0
Sigrun,2021,2400.0
Sigrun,2022,2350.0
Sigrun,2023,2302.0
Sigrun,2024,2247.0
Sigrunn,2013,914.0
Sigrunn,2014,898.0
Sigrunn,2015,874.0
Sigrunn,2016,853.0
Sigrunn,2017,835.0
Sigrunn,2018,808.0
Sigrunn,2019,788.0
Sigrunn,2020,761.0
Sigrunn,2021,740.0
Sigrunn,2022,720.0
Sigrunn,2023,698.0
Sigrunn,2024,679.0
Siham,2013,
Siham,2014,
Siham,2015,
Siham,2016,200.0
Siham,2017,211.0
Siham,2018,218.0
Siham,2019,231.0
Siham,2020,235.0
Siham,2021,238.0
Siham,2022,238.0
Siham,2023,246.0
Siham,2024,253.0
Silja,2013,500.0
Silja,2014,530.0
Silja,2015,539.0
Silja,2016,553.0
Silja,2017,570.0
Silja,2018,580.0
Silja,2019,587.0
Silja,2020,589.0
Silja,2021,600.0
Silja,2022,609.0
Silja,2023,610.0
Silja,2024,613.0
