fornavn,år,antall
Rudolf,2021,295.0
Rudolf,2022,285.0
Rudolf,2023,278.0
Rudolf,2024,272.0
Runar,2013,3429.0
Runar,2014,3428.0
Runar,2015,3427.0
Runar,2016,3416.0
Runar,2017,3403.0
Runar,2018,3399.0
Runar,2019,3381.0
Runar,2020,3372.0
Runar,2021,3369.0
Runar,2022,3354.0
Runar,2023,3345.0
Runar,2024,3327.0
Rune,2013,19163.0
Rune,2014,19131.0
Rune,2015,19063.0
Rune,2016,19012.0
Rune,2017,18978.0
Rune,2018,18922.0
Rune,2019,18855.0
Rune,2020,18761.0
Rune,2021,18735.0
Rune,2022,18641.0
Rune,2023,18551.0
Rune,2024,18459.0
Ruslan,2013,
Ruslan,2014,
Ruslan,2015,
Ruslan,2016,
Ruslan,2017,
Ruslan,2018,
Ruslan,2019,
Ruslan,2020,
Ruslan,2021,
Ruslan,2022,247.0
Ruslan,2023,393.0
Ruslan,2024,469.0
Ryan,2013,
Ryan,2014,207.0
Ryan,2015,230.0
Ryan,2016,237.0
Ryan,2017,250.0
Ryan,2018,277.0
Ryan,2019,312.0
Ryan,2020,331.0
Ryan,2021,353.0
Ryan,2022,382.0
Ryan,2023,392.0
Ryan,2024,407.0
Ryszard,2013,506.0
Ryszard,2014,506.0
Ryszard,2015,503.0
Ryszard,2016,477.0
Ryszard,2017,466.0
Ryszard,2018,445.0
Ryszard,2019,442.0
Ryszard,2020,439.0
Ryszard,2021,427.0
Ryszard,2022,418.0
Ryszard,2023,409.0
Ryszard,2024,400.0
Saad,2013,
Saad,2014,
Saad,2015,
Saad,2016,
Saad,2017,
Saad,2018,
Saad,2019,
Saad,2020,
Saad,2021,
Saad,2022,
Saad,2023,
Saad,2024,202.0
Said,2013,606.0
Said,2014,624.0
Said,2015,641.0
Said,2016,655.0
Said,2017,671.0
Said,2018,679.0
Said,2019,690.0
Said,2020,694.0
Said,2021,740.0
Said,2022,740.0
Said,2023,746.0
Said,2024,758.0
Salah,2013,
Salah,2014,
Salah,2015,
Salah,2016,202.0
Salah,2017,204.0
Salah,2018,214.0
Salah,2019,219.0
Salah,2020,224.0
Salah,2021,236.0
Salah,2022,242.0
Salah,2023,245.0
Salah,2024,251.0
Saleh,2013,
Saleh,2014,
Saleh,2015,
Saleh,2016,
Saleh,2017,
Saleh,2018,
Saleh,2019,
Saleh,2020,203.0
Saleh,2021,200.0
Saleh,2022,202.0
Saleh,2023,211.0
Saleh,2024,224.0
Salman,2013,
Salman,2014,
Salman,2015,
Salman,2016,202.0
Salman,2017,211.0
Salman,2018,218.0
Salman,2019,229.0
Salman,2020,230.0
Salman,2021,240.0
Salman,2022,240.0
Salman,2023,250.0
Salman,2024,260.0
Sam,2013,334.0
Sam,2014,355.0
Sam,2015,375.0
Sam,2016,408.0
Sam,2017,444.0
Sam,2018,475.0
Sam,2019,515.0
Sam,2020,547.0
Sam,2021,605.0
Sam,2022,634.0
Sam,2023,661.0
Sam,2024,704.0
Sami,2013,284.0
Sami,2014,293.0
Sami,2015,309.0
Sami,2016,340.0
Sami,2017,362.0
Sami,2018,373.0
Sami,2019,380.0
Sami,2020,392.0
Sami,2021,410.0
Sami,2022,411.0
Sami,2023,420.0
Sami,2024,430.0
Samir,2013,398.0
Samir,2014,416.0
Samir,2015,442.0
Samir,2016,462.0
Samir,2017,479.0
Samir,2018,488.0
Samir,2019,503.0
Samir,2020,507.0
Samir,2021,520.0
Samir,2022,533.0
Samir,2023,556.0
Samir,2024,566.0
Samson,2013,205.0
Samson,2014,219.0
Samson,2015,236.0
Samson,2016,243.0
Samson,2017,256.0
Samson,2018,268.0
Samson,2019,279.0
Samson,2020,287.0
Samson,2021,300.0
Samson,2022,311.0
Samson,2023,319.0
Samson,2024,326.0
Samuel,2013,1682.0
Samuel,2014,1847.0
Samuel,2015,2031.0
Samuel,2016,2225.0
Samuel,2017,2390.0
Samuel,2018,2530.0
Samuel,2019,2668.0
Samuel,2020,2826.0
Samuel,2021,3025.0
Samuel,2022,3166.0
Samuel,2023,3303.0
Samuel,2024,3458.0
Sander,2013,7843.0
Sander,2014,8153.0
Sander,2015,8410.0
Sander,2016,8644.0
Sander,2017,8866.0
Sander,2018,9140.0
Sander,2019,9361.0
Sander,2020,9599.0
Sander,2021,9864.0
Sander,2022,10064.0
Sander,2023,10233.0
Sander,2024,10423.0
Saulius,2013,344.0
Saulius,2014,363.0
Saulius,2015,370.0
Saulius,2016,356.0
Saulius,2017,353.0
Saulius,2018,350.0
Saulius,2019,350.0
Saulius,2020,358.0
Saulius,2021,368.0
Saulius,2022,356.0
Saulius,2023,358.0
Saulius,2024,356.0
Sayed,2013,
Sayed,2014,
Sayed,2015,
Sayed,2016,
Sayed,2017,
Sayed,2018,
Sayed,2019,
Sayed,2020,
Sayed,2021,
Sayed,2022,214.0
Sayed,2023,232.0
Sayed,2024,238.0
Scott,2013,473.0
Scott,2014,498.0
Scott,2015,520.0
Scott,2016,530.0
Scott,2017,540.0
Scott,2018,570.0
Scott,2019,589.0
Scott,2020,608.0
Scott,2021,637.0
Scott,2022,654.0
Scott,2023,668.0
Scott,2024,678.0
Sean,2013,474.0
Sean,2014,491.0
Sean,2015,511.0
Sean,2016,514.0
Sean,2017,513.0
Sean,2018,524.0
Sean,2019,542.0
Sean,2020,558.0
Sean,2021,579.0
Sean,2022,596.0
Sean,2023,598.0
Sean,2024,603.0
Sebastian,2013,7953.0
Sebastian,2014,8317.0
Sebastian,2015,8626.0
Sebastian,2016,8890.0
Sebastian,2017,9135.0
Sebastian,2018,9359.0
Sebastian,2019,9571.0
Sebastian,2020,9769.0
Sebastian,2021,10027.0
Sebastian,2022,10238.0
Sebastian,2023,10407.0
Sebastian,2024,10587.0
Selmer,2013,
Selmer,2014,
Selmer,2015,
Selmer,2016,
Selmer,2017,
Selmer,2018,
Selmer,2019,208.0
Selmer,2020,224.0
Selmer,2021,235.0
Selmer,2022,250.0
Selmer,2023,265.0
Selmer,2024,286.0
Sergio,2013,
Sergio,2014,
Sergio,2015,
Sergio,2016,
Sergio,2017,
Sergio,2018,
Sergio,2019,
Sergio,2020,
Sergio,2021,
Sergio,2022,202.0
Sergio,2023,218.0
Sergio,2024,236.0
Serhii,2013,
Serhii,2014,
Serhii,2015,
Serhii,2016,
Serhii,2017,
Serhii,2018,
Serhii,2019,
Serhii,2020,
Serhii,2021,
Serhii,2022,476.0
Serhii,2023,1183.0
Serhii,2024,1521.0
Severin,2013,319.0
Severin,2014,320.0
Severin,2015,327.0
Severin,2016,347.0
Severin,2017,364.0
Severin,2018,377.0
Severin,2019,391.0
Severin,2020,408.0
Severin,2021,430.0
Severin,2022,436.0
Severin,2023,449.0
Severin,2024,468.0
Seyed,2013,
Seyed,2014,
Seyed,2015,201.0
Seyed,2016,207.0
Seyed,2017,209.0
Seyed,2018,216.0
Seyed,2019,208.0
Seyed,2020,217.0
Seyed,2021,217.0
Seyed,2022,232.0
Seyed,2023,226.0
Seyed,2024,225.0
Sigbjï¿½rn,2013,1958.0
Sigbjï¿½rn,2014,1951.0
Sigbjï¿½rn,2015,1941.0
Sigbjï¿½rn,2016,1931.0
Sigbjï¿½rn,2017,1910.0
Sigbjï¿½rn,2018,1901.0
Sigbjï¿½rn,2019,1888.0
Sigbjï¿½rn,2020,1878.0
Sigbjï¿½rn,2021,1862.0
Sigbjï¿½rn,2022,1840.0
Sigbjï¿½rn,2023,1822.0
Sigbjï¿½rn,2024,1808.0
Sigfred,2013,261.0
Sigfred,2014,253.0
Sigfred,2015,249.0
Sigfred,2016,248.0
Sigfred,2017,241.0
Sigfred,2018,232.0
Sigfred,2019,225.0
Sigfred,2020,216.0
Sigfred,2021,214.0
Sigfred,2022,208.0
Sigfred,2023,
Sigfred,2024,
Sigmund,2013,3241.0
Sigmund,2014,3180.0
Sigmund,2015,3098.0
Sigmund,2016,3039.0
Sigmund,2017,2983.0
Sigmund,2018,2935.0
Sigmund,2019,2882.0
Sigmund,2020,2827.0
Sigmund,2021,2779.0
Sigmund,2022,2719.0
Sigmund,2023,2658.0
Sigmund,2024,2575.0
Sigurd,2013,6928.0
Sigurd,2014,7015.0
Sigurd,2015,7075.0
Sigurd,2016,7124.0
Sigurd,2017,7181.0
Sigurd,2018,7249.0
Sigurd,2019,7319.0
Sigurd,2020,7339.0
Sigurd,2021,7417.0
Sigurd,2022,7454.0
Sigurd,2023,7494.0
Sigurd,2024,7569.0
Sigvald,2013,295.0
Sigvald,2014,284.0
Sigvald,2015,271.0
Sigvald,2016,254.0
Sigvald,2017,252.0
Sigvald,2018,244.0
Sigvald,2019,237.0
Sigvald,2020,228.0
Sigvald,2021,218.0
Sigvald,2022,208.0
Sigvald,2023,200.0
Sigvald,2024,
Sigvart,2013,209.0
Sigvart,2014,209.0
Sigvart,2015,210.0
Sigvart,2016,212.0
Sigvart,2017,211.0
Sigvart,2018,210.0
Sigvart,2019,206.0
Sigvart,2020,203.0
Sigvart,2021,
Sigvart,2022,
Sigvart,2023,
Sigvart,2024,
Sigve,2013,1534.0
Sigve,2014,1552.0
Sigve,2015,1575.0
Sigve,2016,1597.0
Sigve,2017,1622.0
Sigve,2018,1641.0
Sigve,2019,1664.0
Sigve,2020,1678.0
Sigve,2021,1695.0
Sigve,2022,1711.0
Sigve,2023,1728.0
Sigve,2024,1745.0
Silas,2013,
Silas,2014,
Silas,2015,224.0
Silas,2016,255.0
Silas,2017,276.0
Silas,2018,308.0
Silas,2019,348.0
Silas,2020,408.0
Silas,2021,461.0
Silas,2022,519.0
Silas,2023,590.0
Silas,2024,649.0
Simen,2013,8503.0
Simen,2014,8556.0
Simen,2015,8597.0
Simen,2016,8614.0
Simen,2017,8641.0
Simen,2018,8642.0
Simen,2019,8651.0
Simen,2020,8664.0
Simen,2021,8705.0
Simen,2022,8705.0
Simen,2023,8691.0
Simen,2024,8684.0
Simon,2013,4957.0
Simon,2014,5067.0
Simon,2015,5176.0
Simon,2016,5271.0
Simon,2017,5344.0
Simon,2018,5421.0
Simon,2019,5502.0
Simon,2020,5549.0
Simon,2021,5644.0
Simon,2022,5721.0
Simon,2023,5800.0
Simon,2024,5853.0
Sindre,2013,7378.0
Sindre,2014,7438.0
Sindre,2015,7490.0
Sindre,2016,7543.0
Sindre,2017,7571.0
Sindre,2018,7611.0
Sindre,2019,7633.0
Sindre,2020,7646.0
Sindre,2021,7684.0
Sindre,2022,7691.0
Sindre,2023,7691.0
Sindre,2024,7688.0
Sivert,2013,2578.0
Sivert,2014,2641.0
Sivert,2015,2720.0
Sivert,2016,2774.0
Sivert,2017,2817.0
Sivert,2018,2846.0
Sivert,2019,2893.0
Sivert,2020,2925.0
Sivert,2021,2985.0
Sivert,2022,3036.0
Sivert,2023,3072.0
Sivert,2024,3099.0
Sjur,2013,1297.0
Sjur,2014,1302.0
Sjur,2015,1300.0
Sjur,2016,1307.0
Sjur,2017,1307.0
Sjur,2018,1304.0
Sjur,2019,1309.0
Sjur,2020,1312.0
Sjur,2021,1337.0
Sjur,2022,1340.0
Sjur,2023,1340.0
Sjur,2024,1343.0
Skjalg,2013,283.0
Skjalg,2014,283.0
Skjalg,2015,284.0
Skjalg,2016,280.0
Skjalg,2017,278.0
Skjalg,2018,277.0
Skjalg,2019,278.0
Skjalg,2020,277.0
Skjalg,2021,277.0
Skjalg,2022,274.0
Skjalg,2023,274.0
Skjalg,2024,272.0
Slawomir,2013,903.0
Slawomir,2014,961.0
Slawomir,2015,987.0
Slawomir,2016,957.0
Slawomir,2017,958.0
Slawomir,2018,940.0
Slawomir,2019,941.0
Slawomir,2020,943.0
Slawomir,2021,957.0
Slawomir,2022,935.0
Slawomir,2023,926.0
Slawomir,2024,923.0
Snorre,2013,1627.0
Snorre,2014,1645.0
Snorre,2015,1665.0
Snorre,2016,1671.0
Snorre,2017,1680.0
Snorre,2018,1698.0
Snorre,2019,1714.0
Snorre,2020,1712.0
Snorre,2021,1721.0
Snorre,2022,1726.0
Snorre,2023,1733.0
Snorre,2024,1736.0
Solomon,2013,
Solomon,2014,
Solomon,2015,
Solomon,2016,204.0
Solomon,2017,211.0
Solomon,2018,220.0
Solomon,2019,223.0
Solomon,2020,222.0
Solomon,2021,230.0
Solomon,2022,234.0
Solomon,2023,230.0
Solomon,2024,234.0
Sondre,2013,8488.0
Sondre,2014,8643.0
Sondre,2015,8826.0
Sondre,2016,8968.0
Sondre,2017,9111.0
Sondre,2018,9221.0
Sondre,2019,9312.0
Sondre,2020,9386.0
Sondre,2021,9493.0
Sondre,2022,9554.0
Sondre,2023,9593.0
Sondre,2024,9644.0
Stanislav,2013,
Stanislav,2014,
Stanislav,2015,
Stanislav,2016,
Stanislav,2017,
Stanislav,2018,
Stanislav,2019,
Stanislav,2020,
Stanislav,2021,
Stanislav,2022,212.0
Stanislav,2023,319.0
Stanislav,2024,384.0
Stanislaw,2013,701.0
Stanislaw,2014,721.0
Stanislaw,2015,721.0
Stanislaw,2016,694.0
Stanislaw,2017,694.0
Stanislaw,2018,671.0
Stanislaw,2019,673.0
Stanislaw,2020,677.0
Stanislaw,2021,680.0
Stanislaw,2022,692.0
Stanislaw,2023,670.0
Stanislaw,2024,658.0
Stefan,2013,1950.0
Stefan,2014,2000.0
Stefan,2015,2037.0
Stefan,2016,2053.0
Stefan,2017,2077.0
Stefan,2018,2110.0
Stefan,2019,2139.0
Stefan,2020,2163.0
Stefan,2021,2228.0
Stefan,2022,2253.0
Stefan,2023,2278.0
Stefan,2024,2321.0
Steffan,2013,204.0
Steffan,2014,205.0
Steffan,2015,206.0
Steffan,2016,204.0
Steffan,2017,204.0
Steffan,2018,203.0
Steffan,2019,200.0
Steffan,2020,200.0
Steffan,2021,200.0
Steffan,2022,203.0
Steffan,2023,203.0
Steffan,2024,204.0
Steffen,2013,3787.0
Steffen,2014,3792.0
Steffen,2015,3788.0
Steffen,2016,3786.0
Steffen,2017,3792.0
Steffen,2018,3793.0
Steffen,2019,3785.0
Steffen,2020,3776.0
Steffen,2021,3806.0
Steffen,2022,3802.0
Steffen,2023,3785.0
Steffen,2024,3790.0
Stein,2013,9990.0
Stein,2014,9938.0
Stein,2015,9885.0
Stein,2016,9837.0
Stein,2017,9754.0
Stein,2018,9669.0
Stein,2019,9590.0
Stein,2020,9499.0
Stein,2021,10031.0
Stein,2022,9928.0
Stein,2023,9812.0
Stein,2024,9709.0
Steinar,2013,11580.0
Steinar,2014,11476.0
Steinar,2015,11357.0
Steinar,2016,11245.0
Steinar,2017,11115.0
Steinar,2018,10997.0
Steinar,2019,10870.0
Steinar,2020,10739.0
Steinar,2021,10602.0
Steinar,2022,10455.0
Steinar,2023,10301.0
Steinar,2024,10119.0
Sten,2013,1632.0
Sten,2014,1622.0
Sten,2015,1615.0
Sten,2016,1596.0
Sten,2017,1586.0
Sten,2018,1571.0
Sten,2019,1556.0
Sten,2020,1542.0
Sten,2021,1688.0
Sten,2022,1667.0
Sten,2023,1652.0
Sten,2024,1635.0
Stephan,2013,503.0
Stephan,2014,507.0
Stephan,2015,501.0
Stephan,2016,499.0
Stephan,2017,499.0
Stephan,2018,501.0
Stephan,2019,497.0
Stephan,2020,497.0
Stephan,2021,497.0
Stephan,2022,501.0
Stephan,2023,501.0
Stephan,2024,508.0
Stephen,2013,544.0
Stephen,2014,558.0
Stephen,2015,561.0
Stephen,2016,559.0
Stephen,2017,560.0
Stephen,2018,574.0
Stephen,2019,578.0
Stephen,2020,579.0
Stephen,2021,587.0
Stephen,2022,594.0
Stephen,2023,600.0
Stephen,2024,600.0
Steve,2013,381.0
Steve,2014,379.0
Steve,2015,383.0
Steve,2016,382.0
Steve,2017,379.0
Steve,2018,380.0
Steve,2019,380.0
Steve,2020,380.0
Steve,2021,381.0
Steve,2022,379.0
Steve,2023,379.0
Steve,2024,378.0
Steven,2013,553.0
Steven,2014,557.0
Steven,2015,557.0
Steven,2016,555.0
Steven,2017,560.0
Steven,2018,574.0
Steven,2019,592.0
Steven,2020,598.0
Steven,2021,609.0
Steven,2022,605.0
Steven,2023,609.0
Steven,2024,629.0
Stian,2013,15314.0
Stian,2014,15323.0
Stian,2015,15313.0
Stian,2016,15295.0
Stian,2017,15321.0
Stian,2018,15304.0
Stian,2019,15299.0
Stian,2020,15284.0
Stian,2021,15330.0
Stian,2022,15315.0
Stian,2023,15296.0
Stian,2024,15255.0
Stig,2013,9504.0
Stig,2014,9476.0
Stig,2015,9449.0
Stig,2016,9421.0
Stig,2017,9387.0
Stig,2018,9359.0
Stig,2019,9333.0
Stig,2020,9282.0
Stig,2021,9748.0
Stig,2022,9698.0
Stig,2023,9641.0
Stig,2024,9586.0
Storm,2013,918.0
Storm,2014,1008.0
Storm,2015,1114.0
Storm,2016,1235.0
Storm,2017,1306.0
Storm,2018,1403.0
Storm,2019,1487.0
Storm,2020,1604.0
Storm,2021,1729.0
Storm,2022,1831.0
Storm,2023,1937.0
Storm,2024,2077.0
Sture,2013,416.0
Sture,2014,415.0
Sture,2015,413.0
Sture,2016,407.0
Sture,2017,405.0
Sture,2018,401.0
Sture,2019,395.0
Sture,2020,393.0
Sture,2021,390.0
Sture,2022,385.0
Sture,2023,379.0
Sture,2024,377.0
Sturla,2013,686.0
Sturla,2014,688.0
Sturla,2015,687.0
Sturla,2016,686.0
Sturla,2017,686.0
Sturla,2018,686.0
Sturla,2019,684.0
Sturla,2020,681.0
Sturla,2021,677.0
Sturla,2022,676.0
Sturla,2023,673.0
Sturla,2024,673.0
Stï¿½le,2013,3731.0
Stï¿½le,2014,3723.0
Stï¿½le,2015,3715.0
Stï¿½le,2016,3699.0
Stï¿½le,2017,3676.0
Stï¿½le,2018,3669.0
Stï¿½le,2019,3654.0
Stï¿½le,2020,3634.0
Stï¿½le,2021,3635.0
Stï¿½le,2022,3608.0
Stï¿½le,2023,3594.0
Stï¿½le,2024,3569.0
Svein,2013,25546.0
Svein,2014,25282.0
Svein,2015,25042.0
Svein,2016,24763.0
Svein,2017,24484.0
Svein,2018,24195.0
Svein,2019,23873.0
Svein,2020,23547.0
Svein,2021,24295.0
Svein,2022,23861.0
Svein,2023,23477.0
Svein,2024,23080.0
Svein-Erik,2013,299.0
Svein-Erik,2014,297.0
Svein-Erik,2015,297.0
Svein-Erik,2016,295.0
Svein-Erik,2017,291.0
Svein-Erik,2018,287.0
Svein-Erik,2019,289.0
Svein-Erik,2020,287.0
Svein-Erik,2021,
Svein-Erik,2022,
Svein-Erik,2023,
Svein-Erik,2024,
Sveinung,2013,1740.0
Sveinung,2014,1735.0
Sveinung,2015,1722.0
Sveinung,2016,1715.0
Sveinung,2017,1704.0
Sveinung,2018,1689.0
Sveinung,2019,1679.0
Sveinung,2020,1663.0
Sveinung,2021,1657.0
Sveinung,2022,1649.0
Sveinung,2023,1630.0
Sveinung,2024,1619.0
Sven,2013,4131.0
Sven,2014,4127.0
Sven,2015,4073.0
Sven,2016,4017.0
Sven,2017,3978.0
Sven,2018,3919.0
Sven,2019,3887.0
Sven,2020,3851.0
Sven,2021,4234.0
Sven,2022,4176.0
Sven,2023,4146.0
Sven,2024,4106.0
Svend,2013,967.0
Svend,2014,943.0
Svend,2015,927.0
Svend,2016,916.0
Svend,2017,901.0
Svend,2018,885.0
Svend,2019,873.0
Svend,2020,863.0
Svend,2021,910.0
Svend,2022,900.0
Svend,2023,890.0
Svend,2024,875.0
Svenn,2013,1186.0
Svenn,2014,1179.0
Svenn,2015,1173.0
Svenn,2016,1162.0
Svenn,2017,1145.0
Svenn,2018,1135.0
Svenn,2019,1117.0
Svenn,2020,1108.0
Svenn,2021,1237.0
Svenn,2022,1224.0
Svenn,2023,1202.0
Svenn,2024,1181.0
Sverre,2013,8980.0
Sverre,2014,8881.0
Sverre,2015,8806.0
Sverre,2016,8745.0
Sverre,2017,8694.0
Sverre,2018,8657.0
Sverre,2019,8633.0
Sverre,2020,8607.0
Sverre,2021,8641.0
Sverre,2022,8582.0
Sverre,2023,8548.0
Sverre,2024,8566.0
Syed,2013,443.0
Syed,2014,455.0
Syed,2015,458.0
Syed,2016,469.0
Syed,2017,497.0
Syed,2018,509.0
Syed,2019,527.0
Syed,2020,538.0
Syed,2021,571.0
Syed,2022,597.0
Syed,2023,623.0
Syed,2024,644.0
Sylwester,2013,247.0
Sylwester,2014,260.0
Sylwester,2015,277.0
Sylwester,2016,285.0
Sylwester,2017,286.0
Sylwester,2018,287.0
Sylwester,2019,296.0
Sylwester,2020,303.0
Sylwester,2021,326.0
Sylwester,2022,310.0
Sylwester,2023,309.0
Sylwester,2024,315.0
Syver,2013,568.0
Syver,2014,595.0
Syver,2015,628.0
Syver,2016,658.0
Syver,2017,690.0
Syver,2018,723.0
Syver,2019,749.0
Syver,2020,772.0
Syver,2021,811.0
Syver,2022,841.0
Syver,2023,871.0
Syver,2024,903.0
Szymon,2013,365.0
Szymon,2014,409.0
Szymon,2015,444.0
Szymon,2016,473.0
Szymon,2017,498.0
Szymon,2018,502.0
Szymon,2019,519.0
Szymon,2020,530.0
Szymon,2021,558.0
Szymon,2022,588.0
Szymon,2023,621.0
Szymon,2024,645.0
Sï¿½lve,2013,485.0
Sï¿½lve,2014,493.0
Sï¿½lve,2015,502.0
Sï¿½lve,2016,521.0
Sï¿½lve,2017,526.0
Sï¿½lve,2018,534.0
Sï¿½lve,2019,546.0
Sï¿½lve,2020,556.0
Sï¿½lve,2021,562.0
Sï¿½lve,2022,569.0
Sï¿½lve,2023,579.0
Sï¿½lve,2024,593.0
Sï¿½ren,2013,492.0
Sï¿½ren,2014,489.0
Sï¿½ren,2015,498.0
Sï¿½ren,2016,480.0
Sï¿½ren,2017,472.0
Sï¿½ren,2018,473.0
Sï¿½ren,2019,464.0
Sï¿½ren,2020,466.0
Sï¿½ren,2021,425.0
Sï¿½ren,2022,465.0
Sï¿½ren,2023,460.0
Sï¿½ren,2024,457.0
Tadas,2013,208.0
Tadas,2014,226.0
Tadas,2015,244.0
Tadas,2016,256.0
Tadas,2017,265.0
Tadas,2018,268.0
Tadas,2019,287.0
Tadas,2020,293.0
Tadas,2021,296.0
Tadas,2022,294.0
Tadas,2023,297.0
Tadas,2024,300.0
Tadeusz,2013,391.0
Tadeusz,2014,399.0
Tadeusz,2015,386.0
Tadeusz,2016,377.0
Tadeusz,2017,364.0
Tadeusz,2018,349.0
Tadeusz,2019,342.0
Tadeusz,2020,334.0
Tadeusz,2021,337.0
Tadeusz,2022,320.0
Tadeusz,2023,304.0
Tadeusz,2024,295.0
Tage,2013,648.0
Tage,2014,664.0
Tage,2015,678.0
Tage,2016,683.0
Tage,2017,697.0
Tage,2018,708.0
Tage,2019,717.0
Tage,2020,727.0
Tage,2021,740.0
Tage,2022,746.0
Tage,2023,763.0
Tage,2024,770.0
Taha,2013,
Taha,2014,
Taha,2015,
Taha,2016,
Taha,2017,
Taha,2018,
Taha,2019,
Taha,2020,
Taha,2021,
Taha,2022,
Taha,2023,
Taha,2024,201.0
Tahir,2013,
Tahir,2014,
Tahir,2015,
Tahir,2016,
Tahir,2017,
Tahir,2018,
Tahir,2019,
Tahir,2020,
Tahir,2021,
Tahir,2022,
Tahir,2023,
Tahir,2024,201.0
Tallak,2013,
Tallak,2014,
Tallak,2015,
Tallak,2016,
Tallak,2017,
Tallak,2018,
Tallak,2019,
Tallak,2020,
Tallak,2021,
Tallak,2022,205.0
Tallak,2023,213.0
Tallak,2024,234.0
Tarald,2013,309.0
Tarald,2014,313.0
Tarald,2015,315.0
Tarald,2016,315.0
Tarald,2017,315.0
Tarald,2018,318.0
Tarald,2019,318.0
Tarald,2020,319.0
Tarald,2021,322.0
Tarald,2022,323.0
Tarald,2023,323.0
Tarald,2024,324.0
Tarjei,2013,907.0
Tarjei,2014,918.0
Tarjei,2015,938.0
Tarjei,2016,953.0
Tarjei,2017,977.0
Tarjei,2018,988.0
Tarjei,2019,999.0
Tarjei,2020,1015.0
Tarjei,2021,1035.0
Tarjei,2022,1048.0
Tarjei,2023,1059.0
Tarjei,2024,1068.0
Ted,2013,235.0
Ted,2014,239.0
Ted,2015,241.0
Ted,2016,243.0
Ted,2017,241.0
Ted,2018,244.0
Ted,2019,248.0
Ted,2020,250.0
Ted,2021,269.0
Ted,2022,278.0
Ted,2023,287.0
Ted,2024,290.0
Tellef,2013,202.0
Tellef,2014,207.0
Tellef,2015,206.0
Tellef,2016,214.0
Tellef,2017,218.0
Tellef,2018,221.0
Tellef,2019,227.0
Tellef,2020,230.0
Tellef,2021,239.0
Tellef,2022,253.0
Tellef,2023,264.0
Tellef,2024,272.0
Teo,2013,210.0
Teo,2014,223.0
Teo,2015,249.0
Teo,2016,276.0
Teo,2017,300.0
Teo,2018,319.0
Teo,2019,338.0
Teo,2020,368.0
Teo,2021,389.0
Teo,2022,403.0
Teo,2023,424.0
Teo,2024,456.0
Teodor,2013,959.0
Teodor,2014,1037.0
Teodor,2015,1106.0
Teodor,2016,1182.0
Teodor,2017,1231.0
Teodor,2018,1298.0
Teodor,2019,1351.0
Teodor,2020,1398.0
Teodor,2021,1453.0
Teodor,2022,1513.0
Teodor,2023,1563.0
Teodor,2024,1625.0
Terje,2013,21465.0
Terje,2014,21322.0
Terje,2015,21172.0
Terje,2016,20996.0
Terje,2017,20834.0
Terje,2018,20660.0
Terje,2019,20470.0
Terje,2020,20248.0
Terje,2021,20071.0
Terje,2022,19829.0
Terje,2023,19567.0
Terje,2024,19298.0
Thanh,2013,330.0
Thanh,2014,331.0
Thanh,2015,329.0
Thanh,2016,327.0
Thanh,2017,325.0
Thanh,2018,324.0
Thanh,2019,330.0
Thanh,2020,333.0
Thanh,2021,333.0
Thanh,2022,337.0
Thanh,2023,338.0
Thanh,2024,340.0
Theo,2013,1454.0
Theo,2014,1647.0
Theo,2015,1820.0
Theo,2016,2000.0
Theo,2017,2176.0
Theo,2018,2349.0
Theo,2019,2529.0
Theo,2020,2719.0
Theo,2021,2911.0
Theo,2022,3126.0
Theo,2023,3309.0
Theo,2024,3563.0
Theodor,2013,2413.0
Theodor,2014,2638.0
Theodor,2015,2902.0
Theodor,2016,3143.0
Theodor,2017,3370.0
Theodor,2018,3599.0
Theodor,2019,3839.0
Theodor,2020,4076.0
Theodor,2021,4333.0
Theodor,2022,4608.0
Theodor,2023,4889.0
Theodor,2024,5194.0
Thomas,2013,23884.0
Thomas,2014,24035.0
Thomas,2015,24162.0
Thomas,2016,24180.0
Thomas,2017,24224.0
Thomas,2018,24272.0
Thomas,2019,24373.0
Thomas,2020,24391.0
Thomas,2021,24529.0
Thomas,2022,24552.0
Thomas,2023,24575.0
Thomas,2024,24612.0
Thor,2013,7728.0
Thor,2014,7666.0
Thor,2015,7598.0
Thor,2016,7533.0
Thor,2017,7454.0
Thor,2018,7380.0
Thor,2019,7322.0
Thor,2020,7245.0
Thor,2021,7924.0
Thor,2022,7817.0
Thor,2023,7727.0
Thor,2024,7605.0
Thoralf,2013,204.0
Thoralf,2014,204.0
Thoralf,2015,
Thoralf,2016,
Thoralf,2017,
Thoralf,2018,
Thoralf,2019,
Thoralf,2020,
Thoralf,2021,
Thoralf,2022,
Thoralf,2023,
Thoralf,2024,
Thorbjï¿½rn,2013,1514.0
Thorbjï¿½rn,2014,1487.0
Thorbjï¿½rn,2015,1463.0
Thorbjï¿½rn,2016,1435.0
Thorbjï¿½rn,2017,1405.0
Thorbjï¿½rn,2018,1383.0
Thorbjï¿½rn,2019,1344.0
Thorbjï¿½rn,2020,1313.0
Thorbjï¿½rn,2021,1297.0
Thorbjï¿½rn,2022,1277.0
Thorbjï¿½rn,2023,1256.0
Thorbjï¿½rn,2024,1251.0
Thore,2013,1330.0
Thore,2014,1313.0
Thore,2015,1297.0
Thore,2016,1275.0
Thore,2017,1264.0
Thore,2018,1245.0
Thore,2019,1214.0
Thore,2020,1191.0
